,avx,avy,avdxy,id,frame
0,422.05,36.107142857142854,0.18705131668130157,0,704
7,1379.7673232323234,42.37348484848485,0.2435980456331232,1,704
37,1303.598324482535,230.25215471027826,5.8781166056949665,4,704
39,1371.3875816993464,229.17790849673202,6.098963884526556,5,704
42,756.5467399267399,238.38705087505087,8.5139976376345,7,704
49,786.9023041474654,238.9129953917051,7.77994612064362,8,704
65,930.8511280024322,237.57667984189726,7.857096156102251,9,704
71,960.081746031746,237.60502645502643,7.288366498763812,10,704
88,1189.377306188176,238.4278640441684,7.530444117553099,12,704
106,828.3539053516145,239.08574229691877,7.19061781792447,13,704
109,875.3083680049928,238.50513140558905,7.503573999229314,14,704
110,1000.6805152979066,239.11590982286634,7.631071290414095,15,704
121,1032.047212718427,239.49953014945518,7.867171808739522,16,704
139,1096.7331277997366,238.3440434782609,7.693923455107576,17,704
145,1470.774188034188,239.09641025641025,5.520832114333805,19,704
146,620.2875510962467,241.42539666452709,7.739682829883234,20,704
149,710.5454545454546,240.03636363636366,7.537520244643774,21,704
152,902.9196577266921,240.16287228607916,7.669118160745999,22,704
164,944.6806410256411,240.33979487179485,7.356995880350159,23,704
172,1016.407898989899,239.3856296296296,7.477796684346137,24,704
185,813.8918752744839,239.7596837944664,7.537334900483569,25,704
187,842.4090826210826,240.5813081835151,7.552645037965796,26,704
203,980.0146169582898,241.67866192300676,7.480830267028566,27,704
217,1123.8575250836122,241.52831661092532,7.754737613226931,28,704
224,1171.970752688172,242.62506451612904,8.187105329144286,29,704
231,1389.1742063492063,240.46798941798943,7.451162726797003,30,704
240,433.93034506820084,242.39694003991917,8.198666246380157,31,704
248,569.3223092998956,243.17664576802508,7.82268670806517,32,704
253,802.6953672736282,241.95541000867087,8.044953054154824,34,704
269,1136.6272566225848,241.353009516747,7.454951539556886,35,704
290,1236.64149015236,242.07697881828318,7.264792360948751,36,704
299,1535.3028944911298,242.53213649096,7.364821682034183,37,704
311,482.1045584045584,242.7284188034188,7.425635011740875,38,704
313,670.9681579722959,241.95768071519797,7.816997410489931,39,704
323,689.7653846153846,243.06978021978026,7.47146993441867,40,704
340,739.2351971326165,243.1826284348865,7.599023861297342,41,704
354,1065.5941042482423,243.102643257126,7.391336640977281,42,704
363,1111.799890867753,243.3221015536188,7.6091976687692595,43,704
381,1255.8488294314382,242.93009526705177,7.556955044391661,44,704
385,888.6527734423387,244.45934349064783,7.692574461903975,48,704
403,916.6901021711367,243.1205710636745,7.748153395760739,49,704
414,1356.7684350132627,244.1027409372237,7.702585007451521,50,704
422,1373.2577077914034,243.4908429332342,7.252151411273275,51,704
432,1487.5099130434785,244.07478260869567,7.345392805039914,52,704
449,466.46922634836426,245.12056145004422,7.789923260817901,53,704
453,1085.1832345191042,244.59976943346504,7.496887994857338,54,704
460,1197.0202250639388,245.06262623310195,7.04258991241352,55,704
461,1209.451111111111,244.37303703703702,7.546088199923592,56,704
480,1223.437393939394,245.51548484848485,7.657104373611169,57,704
485,1323.614787878788,244.15763636363636,7.74071178917963,58,704
510,368.86518518518517,245.86296296296297,7.649032849880971,59,704
515,550.7350724637681,245.30297101449278,7.793948038969119,60,704
527,1309.0062430323298,245.81272352285396,7.2830669330184445,61,704
550,415.4447878595264,246.15710780418954,7.719318888691665,63,704
561,535.5077382738814,247.2919529876388,7.9634635181306095,64,704
565,636.7166666666667,247.84714285714284,8.14053942544876,65,704
572,1271.8754830917874,246.41496779388086,7.417691617683451,66,704
578,1343.2023736263734,247.1064835164835,7.6642510808542195,67,704
607,1470.2560652680654,246.77793939393942,7.580828192427838,68,704
637,1582.91,246.48000000000002,7.2424200349489,69,704
638,263.5026003744539,249.3487414187643,6.934257292844369,70,704
639,876.5993386243387,248.76613756613756,7.402636303602329,71,704
662,1286.7559947299078,248.4663043478261,7.282072938858336,72,704
692,1524.2181818181818,248.73333333333335,7.19925698006466,73,704
698,518.3211896228024,250.33350783645557,7.744994142424118,74,704
712,1439.2098484848486,249.1704545454545,7.743479304879348,75,704
729,1455.5354691075513,249.786042730894,7.7669555356448665,76,704
743,792.1561639509915,251.78848995831754,7.696980130828928,77,704
745,1507.4168386652905,251.40771413828688,7.589194691527169,78,704
752,1563.4387256371815,252.14327926945617,6.809315055696211,79,704
782,824.802629399586,253.75049689440993,7.298805322182995,80,704
791,853.417317941318,252.45186243386243,7.5909410140828895,81,704
805,1043.4861184792221,252.64118037135276,6.525817475018091,82,704
811,1076.4402173913045,253.08706004140785,7.535629961155111,83,704
817,1201.789855072464,252.77560869565218,7.3586142333351905,85,704
836,968.3554545454547,254.82158102766797,7.553535994007824,87,704
842,1019.6600000000001,254.3421848739496,7.211360039104259,88,704
865,563.5713468453744,255.97700228832952,7.968475027266944,89,704
866,603.2755072463768,255.09463768115944,7.375839821639628,90,704
876,777.2260468227424,255.77585284280934,7.49722395818659,91,704
891,866.3602534630121,255.9308372138717,7.238879756014902,92,704
897,1142.7415151515152,254.25863636363638,7.365818364861761,93,704
926,1367.0917086834736,254.37850582338197,7.596166986506035,94,704
928,585.8946934865901,254.93093231162197,7.271520784045831,96,704
942,650.1380952380953,256.1690476190476,7.538565454259876,97,704
944,909.6299267399266,256.1081196581197,7.610217255512925,98,704
968,943.1892307692308,255.87723076923075,7.627570005734102,99,704
993,995.5529112916068,256.5506540850453,7.763125658513401,100,704
1012,238.8929642857143,257.8232380952381,6.803797407048895,102,704
