,x,y,particle_id,frame_number
959,1384.878048780488,260.5365853658537,955.0,84
985,513.3448275862069,270.7241379310345,981.0,84
999,1494.2727272727273,271.5,995.0,84
1003,1260.125,272.625,999.0,84
1056,510.9761904761905,286.2142857142857,1052.0,84
1059,1352.967741935484,286.4193548387097,1055.0,84
1077,1336.3809523809523,289.42857142857144,1073.0,84
1078,966.566037735849,291.188679245283,1074.0,84
1113,1292.658536585366,303.5365853658537,1109.0,84
1174,325.30645161290323,257.11290322580646,38.0,85
1145,398.2162162162162,253.81981981981983,239.0,85
1256,1313.9130434782608,275.4130434782609,323.0,85
1246,309.85714285714283,274.734693877551,325.0,85
1253,405.8780487804878,275.4634146341463,345.0,85
1271,371.3636363636364,279.09090909090907,350.0,85
1275,432.775,281.375,355.0,85
1274,450.94117647058823,281.37254901960785,361.0,85
1308,1384.9354838709678,287.2258064516129,384.0,85
1323,1563.764705882353,293.5,417.0,85
1138,423.0,251.13793103448276,455.0,85
1198,1508.5,261.5,517.0,85
1232,485.06,272.58,544.0,85
1244,1454.5238095238096,274.0952380952381,560.0,85
1257,1436.8387096774193,275.38709677419354,571.0,85
1292,481.87179487179486,285.4871794871795,595.0,85
1315,1442.5434782608695,290.5869565217391,629.0,85
1187,1295.9268292682927,259.8292682926829,954.0,85
1188,1370.795918367347,260.16326530612247,955.0,85
1218,504.0,270.5,981.0,85
1226,1481.409090909091,271.1818181818182,995.0,85
1238,1247.6666666666667,272.9047619047619,999.0,85
1298,500.0,286.5,1052.0,85
1294,1339.2962962962963,285.9259259259259,1055.0,85
1312,1323.0,289.5,1073.0,85
1291,967.0,285.0,1074.0,85
1347,1279.4888888888888,303.3777777777778,1109.0,85
1137,357.1521739130435,252.1304347826087,1133.0,85
1152,1028.5116279069769,252.72093023255815,1148.0,85
1470,296.9583333333333,273.7291666666667,325.0,86
1478,396.56,274.92,345.0,86
1503,360.27272727272725,278.8181818181818,350.0,86
1507,420.06382978723406,281.4468085106383,355.0,86
1509,437.25,281.4791666666667,361.0,86
1376,408.5925925925926,251.44444444444446,455.0,86
1440,1513.15,262.95,517.0,86
1465,472.5,272.5,544.0,86
1486,1457.2307692307693,274.61538461538464,560.0,86
1477,1441.4222222222222,273.9555555555556,571.0,86
1526,469.38461538461536,285.46153846153845,595.0,86
1551,1444.4615384615386,290.84615384615387,629.0,86
1428,1301.871794871795,260.46153846153845,954.0,86
1429,1377.6521739130435,261.0869565217391,955.0,86
1448,487.9642857142857,270.07142857142856,981.0,86
1497,1484.8260869565217,276.7391304347826,995.0,86
1476,1251.6153846153845,273.38461538461536,999.0,86
1538,487.77777777777777,287.6296296296296,1052.0,86
1519,1344.9166666666667,283.5,1055.0,86
1528,1328.2903225806451,285.5806451612903,1073.0,86
1506,967.0277777777778,279.55555555555554,1074.0,86
1586,1283.15,305.45,1109.0,86
1374,345.1136363636364,251.22727272727272,1133.0,86
1394,1031.2325581395348,252.6046511627907,1148.0,86
1370,1552.3,243.5,1365.0,86
1385,383.22641509433964,253.8490566037736,1380.0,86
1399,1472.3478260869565,252.95652173913044,1394.0,86
