,x,y,particle_id,frame_number
1671,176.92307692307693,396.6923076923077,338.0,603
1675,1225.2857142857142,407.0,342.0,603
1679,1295.6666666666667,417.3333333333333,344.0,603
1680,166.5,420.0,345.0,603
1683,212.93333333333334,435.6,348.0,603
1688,84.75,464.0625,352.0,603
1691,1232.5,467.5,354.0,603
1692,1115.3333333333333,471.8888888888889,355.0,603
1693,1181.0,475.8333333333333,356.0,603
1694,1363.9444444444443,476.22222222222223,357.0,603
1697,1053.0,479.0,359.0,603
1698,25.0,479.75,360.0,603
1705,166.8,513.0,370.0,603
1707,1035.888888888889,515.2777777777778,372.0,603
1709,67.125,518.875,373.0,603
1712,113.0,526.0,379.0,603
1715,1282.3333333333333,536.8888888888889,382.0,603
1716,110.11111111111111,540.0555555555555,383.0,603
1721,664.0,555.2,389.0,603
1725,435.5,596.0,395.0,603
1731,359.0,619.2,399.0,603
1732,113.92307692307692,620.6923076923077,400.0,603
1735,557.3333333333334,627.75,402.0,603
1737,1243.7142857142858,633.0,405.0,603
1744,1261.0,655.0,413.0,603
1750,1523.25,664.625,417.0,603
1761,919.0,692.5,425.0,603
1764,638.8571428571429,699.2857142857143,427.0,603
1767,483.1111111111111,703.7222222222222,429.0,603
1770,1567.125,711.125,431.0,603
1771,882.0,716.7142857142857,432.0,603
1775,445.0,724.2857142857143,435.0,603
1777,1557.2857142857142,735.0,437.0,603
1779,4.5,739.8,438.0,603
1780,480.6363636363636,747.9090909090909,439.0,603
1338,307.875,28.875,447.0,603
1345,64.84615384615384,60.07692307692308,453.0,603
1357,368.0,130.2,463.0,603
1376,387.8181818181818,174.1818181818182,481.0,603
1378,347.8,183.0,483.0,603
1663,488.5,358.0,777.0,603
1672,237.0,395.0,786.0,603
1699,339.5,490.0,810.0,603
1702,622.5,494.0,814.0,603
1703,495.0,497.7142857142857,815.0,603
1713,299.0,531.0,824.0,603
1714,483.7142857142857,532.0,825.0,603
1718,446.0,543.0,829.0,603
1720,1275.3333333333333,549.8888888888889,831.0,603
1747,344.0,661.0,860.0,603
1749,1283.5,663.0,863.0,603
1758,258.2,688.0,870.0,603
1773,387.0,720.7894736842105,882.0,603
1774,238.92307692307693,723.3076923076923,883.0,603
1342,1379.375,42.125,899.0,603
1362,1390.111111111111,138.33333333333334,917.0,603
1384,1422.0,202.71428571428572,937.0,603
1388,335.125,217.125,941.0,603
1393,1398.1818181818182,225.1818181818182,946.0,603
1441,1007.2321428571429,261.69642857142856,964.0,603
1396,1310.3333333333333,238.26666666666668,1396.0,603
1628,980.125,309.875,1628.0,603
1682,155.83333333333334,426.1666666666667,1682.0,603
1782,1292.5,10.5,1.0,604
1785,1005.125,23.125,3.0,604
1793,1287.875,58.875,11.0,604
1795,1031.875,60.875,14.0,604
1796,947.8666666666667,64.46666666666667,15.0,604
1805,158.11764705882354,131.41176470588235,23.0,604
1824,1249.1333333333334,178.46666666666667,45.0,604
1827,472.875,190.125,48.0,604
1830,452.9230769230769,199.69230769230768,51.0,604
2109,774.2857142857143,344.0,321.0,604
2119,1226.3846153846155,362.38461538461536,329.0,604
2121,808.0,366.2857142857143,331.0,604
2124,1270.3333333333333,388.8888888888889,335.0,604
2126,176.92307692307693,396.6923076923077,338.0,604
2131,1225.0,407.0,342.0,604
2135,1295.0,417.0,344.0,604
2136,166.125,419.875,345.0,604
2139,213.0,435.5,348.0,604
2145,84.6875,463.875,352.0,604
2147,1232.857142857143,467.7142857142857,354.0,604
2148,1115.7142857142858,472.0,355.0,604
2149,1180.8181818181818,475.8181818181818,356.0,604
2150,1363.9444444444443,476.22222222222223,357.0,604
2151,1052.923076923077,478.6923076923077,359.0,604
2152,25.0,480.0,360.0,604
2159,166.8,513.0,370.0,604
2160,1035.8823529411766,515.4117647058823,372.0,604
2162,66.875,519.125,373.0,604
2165,113.0,526.0,379.0,604
2168,1282.5,537.0,382.0,604
2169,110.05263157894737,540.1578947368421,383.0,604
2173,663.5,555.5,389.0,604
2177,435.5,595.5,395.0,604
2181,358.8181818181818,619.1818181818181,399.0,604
2182,114.0,621.0,400.0,604
2185,557.0,628.0,402.0,604
2187,1243.7142857142858,633.0,405.0,604
2196,1261.2857142857142,655.0,413.0,604
2200,1523.235294117647,664.7647058823529,417.0,604
2210,919.0,692.5,425.0,604
2213,639.0,699.5,427.0,604
2214,483.1111111111111,703.7222222222222,429.0,604
2217,1566.8,711.0,431.0,604
2218,882.4,716.8,432.0,604
2222,445.5,724.5,435.0,604
2223,1556.875,735.125,437.0,604
2224,4.875,739.875,438.0,604
2225,480.5,748.2857142857143,439.0,604
1786,307.7142857142857,28.5,447.0,604
1792,64.66666666666667,59.733333333333334,453.0,604
1804,368.0,130.5,463.0,604
1823,387.5,174.0,481.0,604
1825,347.75,183.33333333333334,483.0,604
2118,488.0,358.0,777.0,604
2125,237.0,394.5,786.0,604
2153,339.38461538461536,490.38461538461536,810.0,604
2156,622.5,494.0,814.0,604
2157,495.0,498.0,815.0,604
2166,299.0,531.0,824.0,604
2167,483.5,532.0,825.0,604
2170,446.5,543.0,829.0,604
2172,1275.5,549.5,831.0,604
2197,343.6875,660.875,860.0,604
2199,1284.0,663.0,863.0,604
2207,258.2,688.0,870.0,604
2219,387.05,720.9,882.0,604
2220,238.6153846153846,723.3846153846154,883.0,604
1791,1379.1875,42.3125,899.0,604
1809,1390.1538461538462,138.46153846153845,917.0,604
1831,1422.090909090909,202.63636363636363,937.0,604
1835,335.0,217.0,941.0,604
1839,1398.0,225.0,946.0,604
1872,997.5,259.5,964.0,604
1841,1310.1875,238.3125,1396.0,604
2065,973.0833333333334,306.6666666666667,1628.0,604
2138,155.83333333333334,426.1666666666667,1682.0,604
1799,1089.1538461538462,78.23076923076923,1799.0,604
1811,1087.7142857142858,149.0,1811.0,604
1812,1482.3333333333333,151.88888888888889,1812.0,604
1814,1068.2,155.4,1814.0,604
1820,1122.5,164.0,1820.0,604
1821,1511.5,164.5,1821.0,604
1822,1576.0,167.0,1822.0,604
1829,1563.0,198.16666666666666,1829.0,604
2020,371.0357142857143,293.42857142857144,2020.0,604
2026,406.40909090909093,295.6060606060606,2026.0,604
2188,1326.75,635.3333333333334,2188.0,604
2212,1344.6153846153845,699.3846153846154,2212.0,604
2216,1337.3333333333333,708.6666666666666,2216.0,604
2229,1292.125,10.125,1.0,605
2238,1288.0,59.0,11.0,605
2249,158.11111111111111,131.27777777777777,23.0,605
2273,1249.1333333333334,178.46666666666667,45.0,605
2276,472.7142857142857,190.0,48.0,605
2279,452.9230769230769,199.69230769230768,51.0,605
2551,774.3333333333334,344.25,321.0,605
2559,1226.6,362.3,329.0,605
2561,808.0,366.0,331.0,605
2565,1270.4,388.8,335.0,605
2567,176.92307692307693,396.6923076923077,338.0,605
2571,1225.0,407.0,342.0,605
2573,1295.2,417.0,344.0,605
2574,166.0,420.0,345.0,605
2576,213.0,435.5,348.0,605
2582,1232.5,467.5,354.0,605
2583,1115.5,472.0,355.0,605
2584,1180.923076923077,475.6923076923077,356.0,605
2585,1363.95,476.1,357.0,605
2587,1052.923076923077,478.6923076923077,359.0,605
2607,1282.7142857142858,537.0,382.0,605
2612,663.7142857142857,555.0,389.0,605
2617,436.0,596.0,395.0,605
2620,358.75,619.3333333333334,399.0,605
2624,557.5,627.8,402.0,605
2626,1243.6666666666667,632.8888888888889,405.0,605
2634,1261.0,655.0,413.0,605
2638,1523.3125,664.875,417.0,605
2648,919.0,693.0,425.0,605
2651,639.0,699.2857142857143,427.0,605
2653,483.1578947368421,703.8421052631579,429.0,605
2655,1566.8,711.0,431.0,605
2660,445.0,724.5,435.0,605
2662,1557.0,735.2857142857143,437.0,605
2663,4.636363636363637,739.9090909090909,438.0,605
2664,480.84615384615387,747.7692307692307,439.0,605
2231,307.8,28.5,447.0,605
2237,64.78571428571429,59.642857142857146,453.0,605
2250,368.0,130.2,463.0,605
2272,387.6666666666667,174.25,481.0,605
2274,347.8,183.0,483.0,605
2558,488.0,358.0,777.0,605
2566,237.5,394.5,786.0,605
2589,339.2,490.0,810.0,605
2594,622.2857142857143,494.0,814.0,605
2595,495.0,497.75,815.0,605
2605,299.0,531.0,824.0,605
2606,483.125,531.875,825.0,605
2609,446.0,543.0,829.0,605
2611,1275.5,549.5,831.0,605
2635,343.7647058823529,660.7647058823529,860.0,605
2637,1283.6666666666667,662.6666666666666,863.0,605
2645,258.2,688.0,870.0,605
2658,387.0,720.7894736842105,882.0,605
2659,238.75,723.3333333333334,883.0,605
2236,1379.3529411764705,42.0,899.0,605
2254,1390.0,138.5,917.0,605
2280,1422.0,202.2,937.0,605
2283,335.0,217.5,941.0,605
2286,1398.2,225.0,946.0,605
2315,991.2181818181818,258.6363636363636,964.0,605
2289,1310.1875,238.3125,1396.0,605
2500,969.2950819672132,304.344262295082,1628.0,605
2575,155.6,426.2,1682.0,605
2244,1089.142857142857,78.07142857142857,1799.0,605
2257,1088.0,148.71428571428572,1811.0,605
2258,1482.5,152.0,1812.0,605
2260,1067.909090909091,155.36363636363637,1814.0,605
2267,1122.5,164.0,1820.0,605
2268,1511.5,164.5,1821.0,605
2269,1575.8333333333333,167.16666666666666,1822.0,605
2278,1563.0,198.16666666666666,1829.0,605
2467,367.1111111111111,295.1111111111111,2020.0,605
2456,403.57894736842104,291.5263157894737,2026.0,605
2627,1326.909090909091,635.3636363636364,2188.0,605
2652,1344.875,699.125,2212.0,605
2654,1337.0,708.5,2216.0,605
2230,1005.0,23.0,2230.0,605
2232,950.0,28.0,2232.0,605
2239,1031.5,60.5,2239.0,605
2240,948.0,64.3529411764706,2240.0,605
2568,1352.0,396.0,2568.0,605
2596,1456.75,499.3333333333333,2596.0,605
2643,1228.923076923077,683.6923076923077,2643.0,605
2667,1292.0,10.2,1.0,606
2708,1249.0,178.5,45.0,606
2711,473.0,189.75,48.0,606
2714,453.0,199.83333333333334,51.0,606
2990,1226.3846153846155,362.38461538461536,329.0,606
2996,1270.1666666666667,388.8333333333333,335.0,606
2997,176.92307692307693,396.6923076923077,338.0,606
3002,1225.3333333333333,406.6666666666667,342.0,606
3007,1295.5,417.0,344.0,606
3008,166.0,420.0,345.0,606
3011,213.07142857142858,435.64285714285717,348.0,606
3018,1233.0,467.7142857142857,354.0,606
3019,1115.7142857142858,472.0,355.0,606
3020,1181.0,475.8333333333333,356.0,606
3021,1363.842105263158,476.1578947368421,357.0,606
3040,1282.7142857142858,537.0,382.0,606
3049,435.5,595.5,395.0,606
3053,359.0,619.2,399.0,606
3059,1243.5,632.5,405.0,606
3069,1261.0,655.0,413.0,606
3088,1566.8,711.0,431.0,606
3092,445.0,724.7142857142857,435.0,606
3093,1557.5,735.0,437.0,606
3094,4.5,739.8,438.0,606
3095,480.8,748.0,439.0,606
2669,307.7142857142857,28.5,447.0,606
2686,368.0,130.5,463.0,606
2707,387.61538461538464,174.3846153846154,481.0,606
2709,347.8,183.0,483.0,606
2989,488.0,358.0,777.0,606
2998,237.5,395.0,786.0,606
3024,339.5,490.2857142857143,810.0,606
3027,622.7142857142857,494.0,814.0,606
3038,299.0,531.0,824.0,606
3043,446.5,543.0,829.0,606
3045,1276.0,550.0,831.0,606
3070,343.92857142857144,660.8571428571429,860.0,606
3072,1283.5,663.0,863.0,606
3090,387.1111111111111,720.7222222222222,882.0,606
2674,1379.1176470588234,42.411764705882355,899.0,606
2691,1390.111111111111,138.33333333333334,917.0,606
2715,1422.0,202.71428571428572,937.0,606
2719,335.0,217.0,941.0,606
2722,1398.3333333333333,225.25,946.0,606
2738,985.5,256.0,964.0,606
2724,1310.1875,238.3125,1396.0,606
2935,965.4074074074074,305.44444444444446,1628.0,606
3009,155.5,426.5,1682.0,606
2680,1089.0666666666666,77.93333333333334,1799.0,606
2693,1087.875,148.875,1811.0,606
2694,1482.125,151.875,1812.0,606
2697,1068.1818181818182,155.1818181818182,1814.0,606
2703,1123.0,164.0,1820.0,606
2704,1511.5,164.5,1821.0,606
2705,1575.8333333333333,167.16666666666666,1822.0,606
2713,1562.7857142857142,198.35714285714286,1829.0,606
2896,367.57142857142856,294.2142857142857,2020.0,606
2892,405.9117647058824,292.7647058823529,2026.0,606
3060,1326.8181818181818,635.1818181818181,2188.0,606
3084,1344.4545454545455,699.3636363636364,2212.0,606
3087,1337.0,709.0,2216.0,606
2668,1005.0,23.0,2230.0,606
2670,950.0,28.0,2232.0,606
2677,1032.0,61.0,2239.0,606
2678,948.0,64.5,2240.0,606
2999,1351.5,395.8,2568.0,606
3029,1456.5833333333333,499.25,2596.0,606
3079,1228.7857142857142,683.6428571428571,2643.0,606
2676,1288.0,58.5,2675.0,606
2696,939.5,154.5,2695.0,606
2721,965.0,222.0,2720.0,606
3004,1275.2,412.4,3003.0,606
3006,1090.125,415.875,3005.0,606
3014,1494.8,459.4,3013.0,606
3022,1052.923076923077,478.6923076923077,3021.0,606
3032,1035.8823529411766,515.4117647058823,3031.0,606
3057,557.2,628.0,3056.0,606
3071,1160.5,660.5,3070.0,606
3077,1177.3333333333333,677.6666666666666,3076.0,606
3091,239.0,723.1666666666666,3090.0,606
3097,1250.5,764.5,3096.0,606
3098,1292.5,10.5,1.0,607
3140,1249.1333333333334,178.46666666666667,45.0,607
3143,473.125,190.125,48.0,607
3146,452.75,199.66666666666666,51.0,607
3445,1226.111111111111,362.3333333333333,329.0,607
3452,1270.125,388.875,335.0,607
3454,176.92307692307693,396.6923076923077,338.0,607
3460,1225.5,407.0,342.0,607
3463,1295.3636363636363,416.90909090909093,344.0,607
3464,166.0,420.0,345.0,607
3466,212.6875,435.875,348.0,607
3472,1233.3333333333333,467.6666666666667,354.0,607
3473,1115.5,472.0,355.0,607
3474,1181.0,475.8333333333333,356.0,607
3475,1364.0526315789473,476.1578947368421,357.0,607
3498,1282.7142857142858,537.0,382.0,607
3506,435.5,596.0,395.0,607
3510,359.0,619.2,399.0,607
3515,1243.6,632.8,405.0,607
3522,1261.2857142857142,655.0,413.0,607
3551,4.5,739.8,438.0,607
3121,368.0,130.5,463.0,607
3139,387.8181818181818,174.1818181818182,481.0,607
3141,347.8,183.0,483.0,607
3444,488.1666666666667,358.1666666666667,777.0,607
3455,237.5,395.0,786.0,607
3481,339.3333333333333,490.25,810.0,607
3496,299.0,531.0,824.0,607
3500,446.5,543.0,829.0,607
3502,1275.5,549.5,831.0,607
3124,1390.3636363636363,138.45454545454547,917.0,607
3147,1422.0,202.5,937.0,607
3152,335.0,217.5,941.0,607
3155,1398.0,225.16666666666666,946.0,607
3157,1310.3333333333333,238.26666666666668,1396.0,607
3385,959.5,306.0,1628.0,607
3465,155.66666666666666,426.3333333333333,1682.0,607
3116,1089.1538461538462,78.23076923076923,1799.0,607
3127,1087.8,149.0,1811.0,607
3129,1482.5,152.0,1812.0,607
3131,1068.2857142857142,155.5,1814.0,607
3136,1122.0,164.0,1820.0,607
3137,1511.5,164.5,1821.0,607
3138,1576.0,167.0,1822.0,607
3145,1562.6153846153845,198.3846153846154,1829.0,607
3331,363.46153846153845,291.96923076923076,2020.0,607
3344,407.609756097561,295.2439024390244,2026.0,607
3516,1327.0,635.0,2188.0,607
3537,1344.6363636363637,699.4545454545455,2212.0,607
3541,1337.0,709.0,2216.0,607
3100,1005.0,23.0,2230.0,607
3102,950.0,28.0,2232.0,607
3110,1031.875,60.875,2239.0,607
3112,948.0,64.5,2240.0,607
3456,1351.8,396.0,2568.0,607
3487,1456.6153846153845,499.38461538461536,2596.0,607
3532,1229.0,683.5,2643.0,607
3108,1288.0,58.714285714285715,2675.0,607
3130,939.5,154.0,2695.0,607
3154,964.8,222.0,2720.0,607
3461,1275.5,412.5,3003.0,607
3462,1090.125,415.875,3005.0,607
3469,1494.7142857142858,459.0,3013.0,607
3477,1053.0,478.8333333333333,3021.0,607
3491,1035.8823529411766,515.4117647058823,3031.0,607
3513,557.2,628.0,3056.0,607
3525,1161.0,660.8,3070.0,607
3530,1177.25,678.0,3076.0,607
3545,238.75,723.3333333333334,3090.0,607
3554,1249.8,764.0,3096.0,607
3113,1191.5,69.5,3112.0,607
3123,1141.0,132.71428571428572,3122.0,607
3168,849.2794117647059,256.0735294117647,3167.0,607
3222,1202.5,262.90909090909093,3221.0,607
3345,457.8181818181818,294.961038961039,3344.0,607
3399,425.64864864864865,309.4864864864865,3398.0,607
3453,1051.6666666666667,389.6666666666667,3452.0,607
3524,343.6875,660.875,3523.0,607
3529,1423.0,676.0,3528.0,607
3542,1567.2,711.4,3541.0,607
3548,445.0,724.7142857142857,3547.0,607
3549,1557.5,735.5,3548.0,607
3552,480.6363636363636,747.9090909090909,3551.0,607
3592,1249.1333333333334,178.46666666666667,45.0,608
3595,473.1666666666667,190.16666666666666,48.0,608
3599,452.61538461538464,199.6153846153846,51.0,608
3900,1226.6,362.3,329.0,608
3905,1270.0,388.7142857142857,335.0,608
3910,1225.125,406.875,342.0,608
3914,1295.3333333333333,416.8888888888889,344.0,608
3915,166.0,420.0,345.0,608
3918,212.8,435.8,348.0,608
3925,1233.0,467.75,354.0,608
3926,1115.5384615384614,471.84615384615387,355.0,608
3927,1181.0,475.8333333333333,356.0,608
3928,1363.95,476.1,357.0,608
3950,1282.7142857142858,537.0,382.0,608
3960,435.3333333333333,595.8888888888889,395.0,608
3964,359.0,619.2,399.0,608
3976,1261.0,655.0,413.0,608
4007,4.5,740.0,438.0,608
3575,368.0,130.5,463.0,608
3591,388.0,174.2,481.0,608
3593,347.75,183.33333333333334,483.0,608
3934,339.5,490.2857142857143,810.0,608
3948,299.0,531.0,824.0,608
3952,446.2857142857143,543.0,829.0,608
3954,1275.6666666666667,549.6666666666666,831.0,608
3579,1390.0,138.5,917.0,608
3600,1422.125,202.875,937.0,608
3604,335.0,217.0,941.0,608
3832,958.8813559322034,304.06779661016947,1628.0,608
3569,1089.0,78.16666666666667,1799.0,608
3581,1087.8,148.6,1811.0,608
3582,1482.5,152.0,1812.0,608
3584,1068.1818181818182,155.1818181818182,1814.0,608
3588,1122.5,164.0,1820.0,608
3589,1511.5,164.5,1821.0,608
3590,1576.0,167.0,1822.0,608
3598,1563.0,198.16666666666666,1829.0,608
3770,364.1666666666667,287.9166666666667,2020.0,608
3798,403.39285714285717,294.5357142857143,2026.0,608
3968,1327.0,635.2,2188.0,608
3995,1344.6153846153845,699.3846153846154,2212.0,608
3999,1336.875,708.875,2216.0,608
3555,1004.8,23.2,2230.0,608
3557,950.0,28.0,2232.0,608
3563,1032.0,60.714285714285715,2239.0,608
3565,947.8666666666667,64.46666666666667,2240.0,608
3908,1351.8333333333333,396.1666666666667,2568.0,608
3940,1456.6153846153845,499.38461538461536,2596.0,608
3986,1228.923076923077,683.6923076923077,2643.0,608
3562,1288.3333333333333,58.333333333333336,2675.0,608
3583,939.3333333333334,154.25,2695.0,608
3607,965.0,222.0,2720.0,608
3912,1275.2857142857142,412.85714285714283,3003.0,608
3913,1090.0,415.7142857142857,3005.0,608
3921,1494.5,459.5,3013.0,608
3931,1052.923076923077,478.6923076923077,3021.0,608
3943,1035.75,515.375,3031.0,608
3966,557.2,628.0,3056.0,608
3978,1160.8,660.5,3070.0,608
3984,1177.0,678.0,3076.0,608
4003,238.75,723.3333333333334,3090.0,608
4009,1250.125,763.875,3096.0,608
3566,1191.5,70.0,3112.0,608
3577,1141.0,133.0,3122.0,608
3639,848.6666666666666,258.6969696969697,3167.0,608
3671,1200.0416666666667,263.375,3221.0,608
3785,452.85185185185185,291.0,3344.0,608
3860,419.7402597402597,310.97402597402595,3398.0,608
3906,1051.5,389.5,3452.0,608
3977,343.6470588235294,661.0,3523.0,608
3983,1423.0,676.0,3528.0,608
4000,1567.0,711.0,3541.0,608
4004,445.0,725.0,3547.0,608
4006,1556.8333333333333,735.1666666666666,3548.0,608
4008,480.8,748.0,3551.0,608
3586,1150.2857142857142,159.0,3583.0,608
3794,197.39622641509433,293.60377358490564,3791.0,608
3965,114.0,621.1666666666666,3962.0,608
3974,1594.8,649.0,3971.0,608
