,x,y,particle_id,frame_number
1,1379.3333333333333,42.266666666666666,1.0,600
184,319.85714285714283,292.92857142857144,184.0,600
270,213.0,435.8,270.0,600
273,1181.0,476.0,273.0,600
275,1052.7142857142858,479.0,275.0,600
284,114.125,620.875,284.0,600
287,344.0,661.0,287.0,600
293,258.5,687.5,293.0,600
294,483.5,703.7142857142857,294.0,600
295,387.1111111111111,720.7222222222222,295.0,600
299,1379.3333333333333,42.266666666666666,1.0,601
485,337.5,292.875,184.0,601
579,213.0,436.0,270.0,601
582,1181.0,476.0,273.0,601
584,1052.7142857142858,479.0,275.0,601
594,114.0,621.0,284.0,601
596,343.8181818181818,660.8181818181819,287.0,601
600,258.5,688.0,293.0,601
602,483.3125,703.875,294.0,601
603,387.1111111111111,720.7222222222222,295.0,601
581,84.8,464.0,581.0,601
585,339.5,490.5,585.0,601
590,299.0,531.0,590.0,601
591,110.07142857142857,540.3571428571429,591.0,601
607,1379.2142857142858,42.357142857142854,1.0,602
779,346.17241379310343,293.1034482758621,184.0,602
881,213.2,436.0,270.0,602
884,1180.8333333333333,476.1666666666667,273.0,602
886,1052.8333333333333,479.1666666666667,275.0,602
895,114.2,621.0,284.0,602
897,343.8,661.0,287.0,602
902,258.5,687.5,293.0,602
904,483.5,703.7142857142857,294.0,602
905,387.11764705882354,720.5882352941177,295.0,602
883,84.92307692307692,463.6923076923077,581.0,602
887,339.5,490.0,585.0,602
892,299.0,531.0,590.0,602
893,110.0,540.1666666666666,591.0,602
614,1390.5,138.5,614.0,602
753,1100.6875,284.75,753.0,602
791,371.4769230769231,295.84615384615387,791.0,602
889,1036.0,515.5,889.0,602
906,1379.5,42.285714285714285,1.0,603
1082,352.5,293.5,184.0,603
1170,212.8181818181818,435.8181818181818,270.0,603
1173,1181.0,476.0,273.0,603
1175,1053.0,479.0,275.0,603
1183,113.875,620.875,284.0,603
1187,344.0,661.0,287.0,603
1190,258.4,687.8,293.0,603
1191,483.5,703.7142857142857,294.0,603
1192,387.1111111111111,720.7222222222222,295.0,603
1172,84.92307692307692,464.3076923076923,581.0,603
1176,339.7142857142857,490.0,585.0,603
1180,299.0,531.0,590.0,603
1181,110.0,540.1666666666666,591.0,603
911,1390.5,138.5,614.0,603
1024,1098.6666666666667,276.625,753.0,603
1073,373.77272727272725,291.40909090909093,791.0,603
1178,1035.8666666666666,515.4666666666667,889.0,603
1169,138.5,399.5,1164.0,603
1195,1379.2142857142858,42.357142857142854,1.0,604
1385,349.5375,295.3,184.0,604
1472,213.0,435.8,270.0,604
1475,1181.0,475.75,273.0,604
1477,1052.875,479.125,275.0,604
1485,114.0,621.0,284.0,604
1488,343.8181818181818,660.8181818181819,287.0,604
1495,258.5,687.5,293.0,604
1497,483.4,703.6,294.0,604
1498,387.1578947368421,720.8421052631579,295.0,604
1474,84.61538461538461,463.61538461538464,581.0,604
1478,339.5,490.5,585.0,604
1481,299.0,531.0,590.0,604
1482,110.15384615384616,540.2307692307693,591.0,604
1201,1390.0,138.5,614.0,604
1295,1099.5853658536585,272.0487804878049,753.0,604
1382,370.7692307692308,293.5,791.0,604
1479,1036.1333333333334,515.4666666666667,889.0,604
1471,138.5,400.5,1164.0,604
1240,1228.7592592592594,259.98148148148147,1235.0,604
1501,1379.3333333333333,42.266666666666666,1.0,605
1684,350.57575757575756,293.6060606060606,184.0,605
1776,213.0,435.8333333333333,270.0,605
1780,1181.0,476.0,273.0,605
1781,1052.875,479.125,275.0,605
1788,114.0,621.0,284.0,605
1791,343.61538461538464,660.6153846153846,287.0,605
1797,258.5,688.0,293.0,605
1798,483.5,703.7142857142857,294.0,605
1799,387.1111111111111,720.7222222222222,295.0,605
1778,84.92307692307692,463.6923076923077,581.0,605
1782,339.5,490.0,585.0,605
1785,299.0,531.0,590.0,605
1786,110.0,540.1666666666666,591.0,605
1506,1390.0,139.0,614.0,605
1592,1100.5,269.0,753.0,605
1687,367.1111111111111,295.1111111111111,791.0,605
1783,1035.923076923077,515.3076923076923,889.0,605
1775,138.5,400.0,1164.0,605
1553,1241.2666666666667,260.5,1235.0,605
1510,1249.0,178.2,1505.0,605
1565,290.46153846153845,262.84615384615387,1560.0,605
1803,1379.2142857142858,42.357142857142854,1.0,606
2077,213.2,436.0,270.0,606
2081,1180.8,476.0,273.0,606
2082,1052.875,479.125,275.0,606
2091,114.0,621.0,284.0,606
2093,344.0,661.0,287.0,606
2099,258.125,687.875,293.0,606
2100,483.5,703.5,294.0,606
2101,387.1111111111111,720.7222222222222,295.0,606
2079,85.0,464.1666666666667,581.0,606
2083,339.6,490.2,585.0,606
2087,299.0,531.0,590.0,606
1810,1390.5,138.5,614.0,606
1888,1092.25,269.625,753.0,606
1984,367.8076923076923,294.34615384615387,791.0,606
2085,1036.0,515.5,889.0,606
2076,138.5,400.0,1164.0,606
1855,1242.5,260.2857142857143,1235.0,606
1813,1249.0833333333333,178.33333333333334,1505.0,606
1845,291.5945945945946,259.3783783783784,1560.0,606
2103,1379.3333333333333,42.266666666666666,1.0,607
2395,212.8,436.0,270.0,607
2400,1053.0,479.0,275.0,607
2410,114.2,621.0,284.0,607
2418,483.5,703.7142857142857,294.0,607
2397,84.75,464.3333333333333,581.0,607
2401,339.6,490.2,585.0,607
2110,1390.5,138.5,614.0,607
2403,1036.0,515.5,889.0,607
2393,139.0,400.0,1164.0,607
2165,1247.2727272727273,260.5,1235.0,607
2114,1249.0,178.2,1505.0,607
2150,299.53846153846155,259.84615384615387,1560.0,607
2104,64.71428571428571,60.0,2091.0,607
2108,158.2,131.26666666666668,2095.0,607
2424,1379.2142857142858,42.357142857142854,1.0,608
2713,1052.8,478.6,275.0,608
2723,114.0,621.0,284.0,608
2731,483.5,703.7142857142857,294.0,608
2714,339.8333333333333,490.1666666666667,585.0,608
2430,1389.888888888889,138.66666666666666,614.0,608
2718,1035.7857142857142,515.3571428571429,889.0,608
2488,1249.0,260.5,1235.0,608
2432,1249.0833333333333,178.33333333333334,1505.0,608
2471,305.04761904761904,259.8809523809524,1560.0,608
2425,64.33333333333333,59.888888888888886,2091.0,608
2429,158.13333333333333,131.46666666666667,2095.0,608
2707,212.8,436.0,2694.0,608
2735,1379.375,42.125,1.0,609
3031,114.0,621.0,284.0,609
3041,483.5,703.7142857142857,294.0,609
